point_id,cluster_id,borough
1.0,0,Queens
2.0,0,Queens
3.0,0,Queens
4.0,0,Queens
5.0,0,Queens
6.0,0,Brooklyn
7.0,0,Brooklyn
8.0,0,Brooklyn
9.0,0,Brooklyn
10.0,0,Brooklyn
11.0,0,Bronx
30.0,0,Brooklyn
33.0,0,Queens
34.0,0,Queens
35.0,0,Queens
36.0,0,Queens
37.0,0,Queens
38.0,0,Queens
39.0,0,Queens
40.0,0,Queens
41.0,0,Queens
42.0,0,Queens
43.0,0,Queens
44.0,0,Queens
47.0,0,Brooklyn
49.0,0,Brooklyn
50.0,0,Brooklyn
59.0,0,Manhattan
60.0,0,Manhattan
61.0,0,Bronx
62.0,0,Bronx
63.0,0,Bronx
64.0,0,Bronx
65.0,0,Bronx
67.0,0,Bronx
99.0,0,Brooklyn
100.0,0,Brooklyn
102.0,0,Brooklyn
103.0,0,Brooklyn
104.0,0,Brooklyn
105.0,0,Queens
107.0,0,Queens
108.0,0,Brooklyn
109.0,0,Brooklyn
110.0,0,Brooklyn
111.0,0,Queens
113.0,0,Queens
118.0,0,Queens
119.0,0,Queens
120.0,0,Queens
121.0,0,Queens
122.0,0,Queens
123.0,0,Queens
124.0,0,Queens
125.0,0,Queens
126.0,0,Queens
127.0,0,Queens
129.0,0,Queens
130.0,0,Queens
131.0,0,Queens
132.0,0,Queens
138.0,0,Queens
139.0,0,Queens
140.0,0,Queens
141.0,0,Queens
142.0,0,Queens
143.0,0,Queens
144.0,0,Queens
145.0,0,Queens
146.0,0,Queens
147.0,0,Queens
148.0,0,Queens
149.0,0,Queens
150.0,0,Queens
151.0,0,Queens
152.0,0,Queens
153.0,0,Queens
154.0,0,Queens
155.0,0,Queens
156.0,0,Queens
157.0,0,Queens
158.0,0,Queens
159.0,0,Queens
160.0,0,Queens
161.0,0,Queens
162.0,0,Queens
163.0,0,Queens
164.0,0,Queens
165.0,0,Queens
166.0,0,Queens
167.0,0,Queens
168.0,0,Queens
169.0,0,Queens
170.0,0,Queens
171.0,0,Queens
172.0,0,Queens
173.0,0,Queens
174.0,0,Queens
175.0,0,Queens
176.0,0,Queens
177.0,0,Queens
178.0,0,Queens
179.0,0,Queens
180.0,0,Queens
181.0,0,Queens
182.0,0,Queens
183.0,0,Queens
184.0,0,Queens
185.0,0,Queens
186.0,0,Queens
187.0,0,Queens
188.0,0,Queens
293.0,0,Brooklyn
294.0,0,Brooklyn
295.0,0,Brooklyn
296.0,0,Brooklyn
297.0,0,Brooklyn
298.0,0,Brooklyn
299.0,0,Brooklyn
300.0,0,Brooklyn
301.0,0,Brooklyn
302.0,0,Brooklyn
303.0,0,Brooklyn
304.0,0,Brooklyn
305.0,0,Brooklyn
306.0,0,Brooklyn
307.0,0,Brooklyn
308.0,0,Brooklyn
309.0,0,Brooklyn
310.0,0,Brooklyn
311.0,0,Brooklyn
312.0,0,Brooklyn
313.0,0,Brooklyn
314.0,0,Brooklyn
315.0,0,Brooklyn
316.0,0,Brooklyn
317.0,0,Brooklyn
318.0,0,Brooklyn
319.0,0,Brooklyn
320.0,0,Brooklyn
321.0,0,Brooklyn
322.0,0,Brooklyn
323.0,0,Brooklyn
324.0,0,Brooklyn
325.0,0,Brooklyn
326.0,0,Brooklyn
327.0,0,Brooklyn
328.0,0,Brooklyn
329.0,0,Brooklyn
330.0,0,Brooklyn
331.0,0,Brooklyn
332.0,0,Brooklyn
333.0,0,Brooklyn
334.0,0,Brooklyn
335.0,0,Brooklyn
336.0,0,Brooklyn
337.0,0,Brooklyn
338.0,0,Brooklyn
339.0,0,Brooklyn
340.0,0,Brooklyn
341.0,0,Brooklyn
342.0,0,Brooklyn
343.0,0,Brooklyn
344.0,0,Brooklyn
345.0,0,Brooklyn
346.0,0,Brooklyn
347.0,0,Brooklyn
348.0,0,Brooklyn
349.0,0,Brooklyn
350.0,0,Brooklyn
351.0,0,Brooklyn
352.0,0,Brooklyn
353.0,0,Brooklyn
354.0,0,Brooklyn
355.0,0,Brooklyn
356.0,0,Brooklyn
357.0,0,Brooklyn
358.0,0,Brooklyn
359.0,0,Brooklyn
360.0,0,Brooklyn
361.0,0,Brooklyn
364.0,0,Brooklyn
368.0,0,Bronx
372.0,0,
375.0,0,Brooklyn
376.0,0,Brooklyn
377.0,0,Brooklyn
378.0,0,Brooklyn
379.0,0,Queens
381.0,0,Brooklyn
382.0,0,Brooklyn
385.0,0,Queens
386.0,0,Manhattan
387.0,0,Manhattan
388.0,0,Brooklyn
389.0,0,Brooklyn
390.0,0,Brooklyn
391.0,0,Bronx
392.0,0,Queens
393.0,0,Queens
394.0,0,Queens
395.0,0,Queens
396.0,0,Manhattan
397.0,0,Manhattan
398.0,0,Manhattan
399.0,0,Manhattan
400.0,0,Manhattan
406.0,0,Queens
470.0,0,Queens
471.0,0,Queens
472.0,0,Queens
475.0,0,Brooklyn
476.0,0,Brooklyn
477.0,0,Brooklyn
478.0,0,Bronx
479.0,0,Bronx
483.0,0,Brooklyn
501.0,0,Brooklyn
502.0,0,Brooklyn
505.0,0,Bronx
506.0,0,Bronx
508.0,0,Brooklyn
509.0,0,Brooklyn
510.0,0,Brooklyn
511.0,0,Queens
512.0,0,Brooklyn
514.0,0,Brooklyn
515.0,0,Brooklyn
518.0,0,Bronx
519.0,0,Brooklyn
520.0,0,Brooklyn
521.0,0,Brooklyn
522.0,0,Brooklyn
524.0,0,Brooklyn
538.0,0,Queens
542.0,0,Brooklyn
545.0,0,Brooklyn
546.0,0,Bronx
547.0,0,Bronx
548.0,0,Bronx
549.0,0,Bronx
550.0,0,Brooklyn
551.0,0,Brooklyn
554.0,0,Brooklyn
555.0,0,Brooklyn
556.0,0,Brooklyn
557.0,0,Manhattan
558.0,0,Manhattan
559.0,0,Queens
560.0,0,Manhattan
561.0,0,Manhattan
562.0,0,Brooklyn
563.0,0,Brooklyn
564.0,0,Brooklyn
565.0,0,Brooklyn
566.0,0,Brooklyn
567.0,0,Brooklyn
568.0,0,Brooklyn
569.0,0,Brooklyn
570.0,0,Brooklyn
571.0,0,Brooklyn
572.0,0,Brooklyn
573.0,0,Queens
577.0,0,Queens
578.0,0,Brooklyn
579.0,0,Brooklyn
582.0,0,Manhattan
583.0,0,Queens
584.0,0,Queens
585.0,0,Queens
586.0,0,Queens
588.0,0,Queens
589.0,0,Brooklyn
590.0,0,Brooklyn
591.0,0,Brooklyn
595.0,0,Manhattan
597.0,0,Queens
598.0,0,Bronx
599.0,0,Bronx
600.0,0,Brooklyn
601.0,0,Brooklyn
602.0,0,Queens
603.0,0,Brooklyn
604.0,0,Brooklyn
607.0,0,Brooklyn
608.0,0,Brooklyn
609.0,0,Brooklyn
610.0,0,Brooklyn
611.0,0,Brooklyn
612.0,0,Brooklyn
613.0,0,Brooklyn
614.0,0,Bronx
615.0,0,Bronx
616.0,0,Brooklyn
618.0,0,Brooklyn
619.0,0,Brooklyn
620.0,0,Queens
623.0,0,Brooklyn
625.0,0,Manhattan
626.0,0,Bronx
627.0,0,Brooklyn
628.0,0,Brooklyn
630.0,0,Bronx
631.0,0,Brooklyn
632.0,0,Manhattan
637.0,0,Bronx
638.0,0,Bronx
641.0,0,Bronx
642.0,0,Bronx
643.0,0,Bronx
645.0,0,Bronx
646.0,0,Bronx
647.0,0,Bronx
648.0,0,Bronx
649.0,0,Bronx
650.0,0,Bronx
652.0,0,Bronx
653.0,0,Brooklyn
657.0,0,Bronx
658.0,0,Bronx
659.0,0,Bronx
660.0,0,Manhattan
661.0,0,Queens
662.0,0,Queens
663.0,0,Queens
664.0,0,Brooklyn
665.0,0,Manhattan
666.0,0,Manhattan
667.0,0,Manhattan
668.0,0,Manhattan
669.0,0,Manhattan
670.0,0,Manhattan
671.0,0,Manhattan
672.0,0,Manhattan
673.0,0,Manhattan
674.0,0,Manhattan
675.0,0,Manhattan
676.0,0,Manhattan
677.0,0,Manhattan
678.0,0,Manhattan
679.0,0,Manhattan
680.0,0,Manhattan
