point_id,cluster_id,borough
2836.0,1,Bronx
1513.0,1,Bronx
2837.0,1,Bronx
1514.0,1,Bronx
3526.0,1,Bronx
2838.0,1,Bronx
1515.0,1,Bronx
2839.0,1,Bronx
1516.0,1,Bronx
2840.0,1,Bronx
1517.0,1,Bronx
2841.0,1,Bronx
1518.0,1,Bronx
2842.0,1,Bronx
1519.0,1,Bronx
2843.0,1,Bronx
1520.0,1,Bronx
1504.0,1,Bronx
1507.0,1,Bronx
1508.0,1,Bronx
1509.0,1,Bronx
2534.0,1,Bronx
2535.0,1,Bronx
2536.0,1,Bronx
2537.0,1,Bronx
2538.0,1,Bronx
2539.0,1,Bronx
2540.0,1,Bronx
2541.0,1,Bronx
2542.0,1,Bronx
2543.0,1,Bronx
2544.0,1,Bronx
2545.0,1,Bronx
2546.0,1,Bronx
2547.0,1,Bronx
2548.0,1,Bronx
2549.0,1,Bronx
2550.0,1,Bronx
2551.0,1,Bronx
2552.0,1,Bronx
2553.0,1,Bronx
2554.0,1,Bronx
2555.0,1,Bronx
2556.0,1,Bronx
12.0,2,Bronx
13.0,3,Bronx
14.0,4,Staten Island
516.0,5,Staten Island
2406.0,5,Staten Island
2407.0,5,Staten Island
76.0,5,Staten Island
1484.0,5,Staten Island
78.0,5,Staten Island
15.0,5,Staten Island
18.0,5,Staten Island
3261.0,5,Staten Island
1149.0,5,Staten Island
3262.0,5,Staten Island
16.0,6,Staten Island
17.0,7,Staten Island
2688.0,8,Staten Island
2689.0,8,Staten Island
2690.0,8,Staten Island
2691.0,8,Staten Island
2692.0,8,Staten Island
2693.0,8,Staten Island
2694.0,8,Staten Island
2695.0,8,Staten Island
2696.0,8,Staten Island
82.0,8,Staten Island
19.0,8,Staten Island
85.0,8,Staten Island
23.0,8,Staten Island
24.0,8,Staten Island
858.0,8,Staten Island
3933.0,8,Staten Island
2687.0,8,Staten Island
20.0,9,Staten Island
21.0,10,Staten Island
22.0,10,Staten Island
25.0,11,Staten Island
26.0,11,Staten Island
27.0,12,Staten Island
28.0,13,Staten Island
29.0,14,Staten Island
30.0,15,Brooklyn
31.0,16,Queens
32.0,17,Queens
33.0,18,Queens
34.0,19,Queens
35.0,19,Queens
2389.0,19,Queens
