point_id,cluster_id,borough
2068.0,0,Brooklyn
2065.0,1,Brooklyn
2066.0,1,Brooklyn
4357.0,1,Brooklyn
4126.0,2,Brooklyn
2067.0,3,Brooklyn
554.0,4,Brooklyn
2069.0,5,Brooklyn
2070.0,5,Brooklyn
4130.0,6,
2074.0,7,Brooklyn
2075.0,8,Brooklyn
4131.0,9,Brooklyn
2072.0,10,Brooklyn
2071.0,10,Brooklyn
2073.0,11,Brooklyn
4429.0,12,Brooklyn
3413.0,13,Brooklyn
2076.0,14,Brooklyn
2077.0,14,Brooklyn
2078.0,15,Brooklyn
2079.0,15,Brooklyn
4132.0,16,Brooklyn
1461.0,17,Brooklyn
2080.0,18,Queens
2081.0,19,Queens
9.0,20,Brooklyn
4354.0,21,Queens
8.0,22,Brooklyn
4430.0,23,Queens
4134.0,24,Queens
4135.0,25,Queens
3731.0,26,Brooklyn
971.0,27,Brooklyn
3403.0,28,Brooklyn
3730.0,29,
3732.0,30,Brooklyn
3733.0,31,Brooklyn
4136.0,32,Queens
3926.0,33,Manhattan
3674.0,34,Manhattan
3927.0,35,Manhattan
3928.0,36,Manhattan
3929.0,37,Manhattan
3930.0,38,Manhattan
3931.0,39,Manhattan
137.0,40,Manhattan
4121.0,41,Manhattan
4413.0,42,Manhattan
1709.0,43,Manhattan
862.0,44,Manhattan
1179.0,45,Manhattan
863.0,46,Manhattan
1476.0,47,Manhattan
4029.0,48,Manhattan
1370.0,49,Manhattan
745.0,50,Manhattan
3698.0,51,Manhattan
1633.0,52,Manhattan
4041.0,53,Queens
1699.0,54,Queens
4310.0,55,Queens
4347.0,56,Queens
4040.0,57,Queens
4042.0,58,
7.0,59,Brooklyn
4355.0,60,
4428.0,61,Brooklyn
876.0,62,Staten Island
1847.0,63,Staten Island
891.0,64,Staten Island
892.0,64,Staten Island
893.0,65,Staten Island
894.0,65,Staten Island
901.0,66,Staten Island
874.0,67,Staten Island
895.0,67,Staten Island
896.0,68,Staten Island
897.0,69,Staten Island
880.0,70,Staten Island
875.0,70,Staten Island
878.0,70,Staten Island
877.0,71,Staten Island
879.0,71,Staten Island
882.0,72,Staten Island
884.0,73,Staten Island
885.0,74,Staten Island
886.0,74,Staten Island
887.0,74,Staten Island
888.0,75,Staten Island
2697.0,76,Staten Island
881.0,77,Staten Island
898.0,78,Staten Island
899.0,78,Staten Island
883.0,79,Staten Island
900.0,80,Staten Island
902.0,81,Staten Island
905.0,82,Staten Island
903.0,82,Staten Island
904.0,83,Staten Island
889.0,84,Staten Island
890.0,84,Staten Island
2698.0,85,Staten Island
3458.0,86,Staten Island
2699.0,87,Staten Island
91.0,88,Staten Island
1299.0,89,Staten Island
2700.0,90,Staten Island
906.0,91,Staten Island
1145.0,92,Staten Island
1139.0,93,Manhattan
660.0,94,Manhattan
3336.0,95,Manhattan
3286.0,96,Manhattan
2250.0,97,Manhattan
1691.0,98,Manhattan
948.0,98,Manhattan
3341.0,99,Manhattan
3342.0,100,Manhattan
4144.0,101,Manhattan
4009.0,102,Manhattan
1141.0,103,Manhattan
3607.0,104,Manhattan
4198.0,105,Manhattan
4181.0,106,Manhattan
4183.0,107,Manhattan
1129.0,108,Manhattan
1132.0,108,Manhattan
1133.0,108,Manhattan
1135.0,109,Manhattan
1137.0,110,Manhattan
1138.0,111,Manhattan
3946.0,112,Manhattan
3947.0,113,Manhattan
3948.0,114,Manhattan
3949.0,115,Manhattan
3950.0,116,Manhattan
3951.0,117,Manhattan
1927.0,118,Manhattan
1410.0,119,Manhattan
3952.0,120,Manhattan
3953.0,121,Manhattan
3954.0,122,Manhattan
3955.0,123,Manhattan
3956.0,124,Manhattan
3595.0,125,Manhattan
1140.0,126,Manhattan
2053.0,127,Brooklyn
2500.0,128,Brooklyn
2497.0,129,Brooklyn
2501.0,130,Brooklyn
2502.0,131,Brooklyn
2503.0,132,Brooklyn
2504.0,133,Brooklyn
2049.0,134,Brooklyn
2050.0,135,Brooklyn
2055.0,136,Brooklyn
4361.0,137,Brooklyn
2498.0,138,Brooklyn
2051.0,139,Brooklyn
2052.0,140,Brooklyn
2054.0,141,Brooklyn
4137.0,142,Brooklyn
4101.0,143,Brooklyn
4362.0,144,Brooklyn
4360.0,145,
2056.0,146,Brooklyn
4358.0,147,Brooklyn
2057.0,148,Brooklyn
2058.0,149,Brooklyn
2059.0,150,Brooklyn
2060.0,151,Brooklyn
4124.0,152,Brooklyn
3739.0,153,Brooklyn
2063.0,154,Brooklyn
4125.0,155,Brooklyn
2062.0,155,Brooklyn
2064.0,156,Brooklyn
2061.0,157,Brooklyn
2045.0,158,Brooklyn
2046.0,159,Brooklyn
2048.0,160,Brooklyn
2494.0,161,Brooklyn
2495.0,161,Brooklyn
2038.0,162,Brooklyn
2039.0,163,Brooklyn
2041.0,164,Brooklyn
2043.0,165,Brooklyn
2047.0,166,Brooklyn
2879.0,167,Manhattan
2877.0,168,Manhattan
2878.0,169,Manhattan
1727.0,170,Manhattan
592.0,171,Manhattan
2876.0,172,Manhattan
4411.0,173,Manhattan
136.0,174,Manhattan
135.0,175,Manhattan
4123.0,176,Manhattan
3924.0,177,Manhattan
3925.0,178,Manhattan
4038.0,179,
4379.0,180,Queens
4384.0,181,
4383.0,182,Queens
4385.0,183,Queens
1.0,184,Queens
1058.0,185,Queens
34.0,186,Queens
1388.0,187,Queens
33.0,188,Queens
35.0,189,Queens
2980.0,190,Brooklyn
50.0,191,Brooklyn
111.0,192,Queens
1389.0,193,Queens
2391.0,194,Queens
1043.0,195,Queens
1384.0,196,Queens
2.0,196,Queens
1169.0,197,Brooklyn
3664.0,198,Brooklyn
6.0,199,Brooklyn
1380.0,200,Brooklyn
3506.0,201,Brooklyn
1381.0,202,Queens
5.0,203,Queens
4.0,204,Queens
3.0,205,Queens
1382.0,206,Queens
1383.0,206,Queens
709.0,207,Queens
43.0,208,Queens
3507.0,209,Brooklyn
10.0,210,Brooklyn
2172.0,211,Queens
1385.0,212,Queens
1386.0,213,Queens
1387.0,214,Queens
3747.0,215,Queens
44.0,216,Queens
3371.0,217,Brooklyn
1373.0,218,Brooklyn
1374.0,219,Brooklyn
1376.0,220,Brooklyn
1375.0,220,Brooklyn
1377.0,221,Brooklyn
1378.0,222,Brooklyn
1379.0,223,Brooklyn
1233.0,224,Brooklyn
1478.0,225,Brooklyn
1563.0,226,Brooklyn
1228.0,227,Brooklyn
1229.0,228,Brooklyn
1230.0,229,Brooklyn
2397.0,230,Brooklyn
1231.0,230,Brooklyn
1913.0,231,Brooklyn
572.0,232,Brooklyn
1735.0,233,Brooklyn
