point_id,cluster_id,borough
2980.0,140,Brooklyn
50.0,141,Brooklyn
111.0,142,Queens
1389.0,143,Queens
2391.0,144,Queens
1043.0,145,Queens
2.0,146,Queens
3.0,146,Queens
1382.0,146,Queens
1383.0,146,Queens
1384.0,146,Queens
1169.0,147,Brooklyn
3664.0,148,Brooklyn
1381.0,149,Queens
6.0,149,Brooklyn
1380.0,150,Brooklyn
3506.0,151,Brooklyn
5.0,152,Queens
4.0,153,Queens
709.0,154,Queens
43.0,155,Queens
3507.0,156,Brooklyn
10.0,157,Brooklyn
2172.0,158,Queens
1385.0,159,Queens
1387.0,159,Queens
1386.0,160,Queens
3747.0,161,Queens
44.0,162,Queens
1376.0,163,Brooklyn
1377.0,163,Brooklyn
1378.0,163,Brooklyn
1379.0,163,Brooklyn
1373.0,163,Brooklyn
1374.0,163,Brooklyn
1375.0,163,Brooklyn
1233.0,164,Brooklyn
1478.0,165,Brooklyn
1563.0,166,Brooklyn
1228.0,167,Brooklyn
1229.0,168,Brooklyn
2397.0,169,Brooklyn
1230.0,169,Brooklyn
1231.0,169,Brooklyn
1913.0,170,Brooklyn
572.0,171,Brooklyn
3552.0,172,Brooklyn
519.0,172,Brooklyn
1735.0,172,Brooklyn
1737.0,172,Brooklyn
631.0,172,Brooklyn
1945.0,172,Brooklyn
2398.0,173,Brooklyn
1232.0,174,Brooklyn
3367.0,175,Brooklyn
3384.0,176,Brooklyn
1942.0,176,Brooklyn
3383.0,176,Brooklyn
1226.0,177,Brooklyn
3656.0,178,Brooklyn
590.0,179,Brooklyn
1227.0,180,Brooklyn
2290.0,181,Brooklyn
1023.0,181,Brooklyn
2524.0,182,Brooklyn
3400.0,183,Brooklyn
3253.0,184,Brooklyn
3503.0,185,Brooklyn
3398.0,186,Brooklyn
1049.0,187,Brooklyn
1148.0,188,Brooklyn
1664.0,189,Brooklyn
1189.0,190,Brooklyn
49.0,191,Brooklyn
4141.0,192,Brooklyn
4142.0,193,Brooklyn
1635.0,194,Brooklyn
11.0,195,Bronx
3907.0,196,
1801.0,197,Bronx
1802.0,197,Bronx
1803.0,197,Bronx
1804.0,197,Bronx
1805.0,197,Bronx
1806.0,197,Bronx
1808.0,197,Bronx
1809.0,197,Bronx
1810.0,197,Bronx
1811.0,197,Bronx
1777.0,197,Bronx
1778.0,197,Bronx
1780.0,197,Bronx
1781.0,197,Bronx
1782.0,197,Bronx
1783.0,197,Bronx
1784.0,197,Bronx
1785.0,197,Bronx
1786.0,197,Bronx
1787.0,197,Bronx
1788.0,197,Bronx
1789.0,197,Bronx
1790.0,197,Bronx
1791.0,197,Bronx
1779.0,198,Bronx
3908.0,198,Bronx
3909.0,198,Bronx
3771.0,199,Bronx
3910.0,199,
3911.0,200,Bronx
1807.0,201,Bronx
738.0,202,Bronx
739.0,202,Bronx
760.0,203,Bronx
65.0,204,Bronx
1679.0,205,Bronx
4207.0,206,Bronx
61.0,207,Bronx
1793.0,208,Bronx
62.0,209,Bronx
4281.0,210,Bronx
3634.0,211,Bronx
1794.0,212,Bronx
1795.0,212,Bronx
3561.0,213,Bronx
1796.0,214,Bronx
1797.0,214,Bronx
3526.0,214,Bronx
1798.0,214,Bronx
1799.0,214,Bronx
3708.0,214,Bronx
1800.0,215,Bronx
548.0,216,Bronx
4140.0,217,Bronx
1813.0,218,Bronx
12.0,219,Bronx
2611.0,220,Bronx
13.0,221,Bronx
1543.0,222,Bronx
2617.0,223,Bronx
474.0,224,Staten Island
75.0,224,Staten Island
14.0,224,Staten Island
3707.0,225,Staten Island
3462.0,226,Staten Island
1542.0,227,Staten Island
1114.0,228,Staten Island
961.0,229,Staten Island
81.0,230,Staten Island
71.0,230,Staten Island
2884.0,231,Staten Island
2885.0,232,Staten Island
1856.0,233,Staten Island
15.0,234,Staten Island
516.0,235,Staten Island
605.0,236,Staten Island
16.0,237,Staten Island
17.0,237,Staten Island
18.0,238,Staten Island
3262.0,238,Staten Island
3263.0,239,Staten Island
76.0,240,Staten Island
3259.0,241,Staten Island
3720.0,242,Staten Island
1149.0,243,Staten Island
3527.0,244,Staten Island
3261.0,245,Staten Island
82.0,246,Staten Island
19.0,246,Staten Island
2688.0,247,Staten Island
2687.0,247,Staten Island
2689.0,248,Staten Island
83.0,249,Staten Island
2690.0,250,Staten Island
2691.0,250,Staten Island
85.0,250,Staten Island
23.0,250,Staten Island
24.0,250,Staten Island
858.0,250,Staten Island
3933.0,250,Staten Island
1644.0,251,Staten Island
2692.0,252,Staten Island
2693.0,252,Staten Island
2694.0,252,Staten Island
2696.0,253,Staten Island
2695.0,253,Staten Island
543.0,254,
20.0,255,Staten Island
3199.0,256,Staten Island
3615.0,257,Staten Island
3616.0,258,Staten Island
84.0,259,Staten Island
21.0,259,Staten Island
22.0,259,Staten Island
1263.0,259,Staten Island
3589.0,260,Staten Island
4314.0,261,Staten Island
4315.0,262,Staten Island
4316.0,263,Staten Island
4318.0,263,Staten Island
4317.0,264,
1165.0,265,Staten Island
2684.0,266,Staten Island
2685.0,266,Staten Island
2686.0,266,Staten Island
1532.0,267,Staten Island
857.0,268,Staten Island
25.0,269,Staten Island
26.0,269,Staten Island
90.0,269,Staten Island
3081.0,270,Staten Island
3083.0,270,Staten Island
3085.0,270,Staten Island
3079.0,270,Staten Island
2095.0,271,Staten Island
98.0,272,Staten Island
2247.0,273,Staten Island
27.0,274,Staten Island
28.0,274,Staten Island
2702.0,275,Staten Island
2703.0,275,Staten Island
2704.0,275,Staten Island
2705.0,275,Staten Island
2706.0,275,Staten Island
2937.0,276,Staten Island
2707.0,277,Staten Island
2708.0,278,Staten Island
2709.0,279,Staten Island
2710.0,280,Staten Island
2711.0,281,Staten Island
2712.0,282,Staten Island
2384.0,283,Staten Island
29.0,284,Staten Island
1544.0,285,Staten Island
3521.0,286,Staten Island
2385.0,287,Staten Island
3523.0,288,Staten Island
3525.0,289,Staten Island
3387.0,290,Brooklyn
30.0,290,Brooklyn
771.0,291,Brooklyn
772.0,291,Brooklyn
773.0,291,Brooklyn
2453.0,291,Brooklyn
2454.0,291,Brooklyn
2456.0,292,Brooklyn
